역이름,호선,가까운 AED,AED 위도,AED 경도,역으로부터 거리(m)
중화역,07호선,서울묵동초등학교 (1층보건실앞),37.603359494137,127.080827217486,162.8222192840391
중화역,07호선,중화경로복지관 (1층 안내실 앞),37.6033043095786,127.081153871882,184.48651584264022
중화역,07호선,중화1동주민센터 (민원서식함옆),37.6011712827417,127.080660988118,194.24724786615087
중화역,07호선,장안중학교 (중앙현관 방송실 앞),37.6005073021727,127.081376524078,291.2817630430702
면목역,07호선,면목역 (지하1층 물품보관함 옆 센터앞),37.5883848968931,127.087567841531,35.212502743499655
면목역,07호선,면목본동주민센터 (면목본동 주민센터 민원실),37.5873556125386,127.087555200335,149.22282315430814
면목역,07호선,면목초등학교 (후관 1층 중앙현관 보건실쪽 벽면),37.5906965996805,127.087287822911,223.1389796033485
면목역,07호선,면목1치안센터 (센터내 정면벽),37.5866723111149,127.088626598897,246.06256246726136
면목역,07호선,면목1치안센터 (사무실내 1층 출입문 정면),37.5866723111149,127.088626598897,246.06256246726136
면목역,07호선,안수경로당 (경로당내),37.5863821554591,127.086242517986,280.19522159950833
면목역,07호선,섬들경로당 (거실),37.5900794639773,127.090342838523,293.958263985303
사가정역,07호선,사가정역 (고객 상담실 옆 (지하1층)),37.5807945533834,127.088439058456,15.583407903188265
사가정역,07호선,"면목3,8동주민센터 (민원실)",37.582956763264,127.088069365426,228.38951169971898
사가정역,07호선,용마경로당 (경로당내),37.5788456977278,127.088447621371,231.7423347986926
사가정역,07호선,중랑구수어통역센터 (7층 중랑구 농아인쉼터  오른쪽 창측기둥),37.5792394852013,127.086675342339,246.55390816413666
사가정역,07호선,면목7동주민센터 (민원실),37.5790136615721,127.086967386163,251.60508536225427
용마산역,07호선,용마산역 (사무실 옆벽),37.5740302107904,127.087038114766,43.83351664951239
용마산역,07호선,용마중학교 (1층 학부모회의실 옆),37.574507401674,127.086268669032,99.07980025324137
용마산역,07호선,서울시립중랑청소년센터 (2층 도서관 책상옆),37.573016027624,127.085963686135,103.72127347810523
용마산역,07호선,면목도시개발아파트 (2층 경로식당 옆),37.5741674853751,127.088301152119,145.46406923698947
용마산역,07호선,중랑구치매안심센터 (2층 분소 상담소앞),37.574425090015,127.085346996276,147.84932909439468
용마산역,07호선,중랑구민회관 (3층 중랑문화원 강의실앞 벽면),37.5739539541608,127.085105452975,148.18116562135907
용마산역,07호선,면목4동주민센터 (민원실),37.5747015059894,127.085608469808,150.10048600250667
용마산역,07호선,용마폭포공원축구장 (사무실),37.5749298525803,127.088973458107,238.11973897938253
용마산역,07호선,용마폭포공원경로당 (용마폭포공원 관리사무소 건물내 1층 경로당 현관앞),37.5749298525803,127.088973458107,238.11973897938253
용마산역,07호선,면목현대아파트 (경로당 출입구),37.5751759965089,127.089222458333,271.9553094182833
중곡역,07호선,7호선 중곡역 (중곡역 지하2층 아이센터 옆),37.5655258842084,127.084072412789,41.41254650941128
중곡역,07호선,중광초등학교 (보건실 복도),37.5652421437337,127.082693009564,154.4985809833003
중곡역,07호선,국립정신건강센터 (소아외래 처치실),37.5650862337223,127.085776641765,159.60709863522166
중곡역,07호선,국립정신건강센터 (11층 소화전 옆),37.5650862337223,127.085776641765,159.60709863522166
중곡역,07호선,국립정신건강센터 (1층 안내데스크 옆),37.5650862337223,127.085776641765,159.60709863522166
중곡역,07호선,국립정신건강센터 (구급차(73조9114)),37.5650862337223,127.085776641765,159.60709863522166
중곡역,07호선,국립정신건강센터 (성인외래 응급카트),37.5650862337223,127.085776641765,159.60709863522166
중곡역,07호선,중곡문화센터도서관 (3층 도서관운영팀 왼쪽),37.5677792027828,127.08480243017,217.86249762388263
중곡역,07호선,중곡문화체육센터 (1층 키박스앞),37.5677792027828,127.08480243017,217.86249762388263
중곡역,07호선,중곡문화체육센터 (2층 로비),37.5677792027828,127.08480243017,217.86249762388263
중곡역,07호선,중곡4파출소 (1층 입구),37.5653510301975,127.087260504516,270.81352019108715
어린이대공원역,07호선,어린이대공원역 (대합실 지하 2층 카드게이트 벽면건대입구 방향),37.547871203305,127.074549925093,11.494956642925212
어린이대공원역,07호선,장안초등학교 (본관 1층 현관),37.549876450253,127.072402467919,291.73609335472497
뚝섬유원지역,07호선,뚝섬유원지역 (대합실 문 안쪽 벽면),37.5315862608622,127.06671773793,6.283112393603649
뚝섬유원지역,07호선,이튼타워리버3차아파트 (B동 1층 현관),37.532684640479,127.067878503557,159.30286444117104
뚝섬유원지역,07호선,이튼타워리버5차아파트 (정문 경비실 내),37.5321114084584,127.069454223606,244.44679370045998
화랑대역,06호선,청솔9단지아파트 ((공릉2동)아파트관리소 내),37.6209312967361,127.084556592126,151.72323696857828
화랑대역,06호선,브라운스톤태릉아파트 (관리사무소 1층 입구),37.6187220377937,127.081537279057,214.65320058453884
화랑대역,06호선,태릉고등학교 (1층 중앙로비(방송실옆)),37.6189925408244,127.085819844147,222.83627117330408
화랑대역,06호선,원묵중학교 (2층 현관),37.6178416319695,127.084553885966,239.73523896639207
청담역,07호선,7호선 청담역 (지하3층 대합실(가 게이트 앞)),37.5194406566749,127.053644513011,5.741591021315634
청담역,07호선,강남청소년수련관 (1층 로비),37.5204680684462,127.054043998289,117.17338482727669
청담역,07호선,진흥아파트 (관리사무실 입구),37.520386138894,127.051691940473,206.19140722254014
청담역,07호선,경기고등학교 (학생동 1층 중앙현관 배전함 옆),37.517564539911,127.056075505663,295.7110167721157
학동역,07호선,7호선 학동역 (지하2층 대하실(E/L 1호기 옆)),37.5142064294604,127.031463762217,41.73162868592172
학동역,07호선,강남논현데이케어센터 (1층 엘리베이터 앞),37.5164211828866,127.030447228084,262.7962655160617
논현역,07호선,7호선 논현역 (대합실(고객안전실 앞)),37.5111988300765,127.021657861669,1.512670730325096
반포역,07호선,원촌초등학교 (본관1층보건실앞),37.5062446440008,127.012346682947,221.65592936339533
내방역,07호선,7호선 내방역 (내방역역무실 앞),37.487533528504,126.993190309509,36.73775899005347
내방역,07호선,반포세무서 (반포세무서 1층 로비),37.4880216764912,126.992882484408,73.64983760097238
내방역,07호선,서초구보건소 (방배보건지소 2층(열린문화센터)),37.4890076091191,126.992242397414,191.05383516074468
내방역,07호선,방배4동주민센터 (방배4동주민센터 민원실),37.4896112228846,126.991357305127,292.736634049841
이수역,07호선,4호선총신대입구역 (역무실(고객안전실) 옆),37.4875538278198,126.982199707405,85.06973930959575
이수역,07호선,동작여성인력개발센터 (2층 복도),37.4852549207198,126.980580788615,222.6495607589014
이수역,07호선,7호선이수역 (지하 3층 대합실),37.485015143952,126.981021812089,223.0570322722937
남성역,07호선,7호선남성역 (i 센터 앞),37.4844433924857,126.971706096071,80.96355190529192
남성역,07호선,사당문화회관 (1층로비),37.4847166890579,126.969612565338,113.56402097620979
남성역,07호선,사당문화회관 (4층),37.4847166890579,126.969612565338,113.56402097620979
남성역,07호선,남성역두산위브트레지움 (관리동 2층),37.4858029952773,126.971254780365,117.38505328158229
숭실대입구역,07호선,7호선숭실대입구역 (i센터 맞은편),37.4958143308836,126.954060246067,68.12029138477325
숭실대입구역,07호선,숭실대학교 (학생회관 5층 출입구),37.4964289688636,126.955157917408,136.90332658287792
숭실대입구역,07호선,숭실대학교 (민자기숙사 현관),37.4964289688636,126.955157917408,136.90332658287792
숭실대입구역,07호선,힐스테이트상도센트럴파크 (관리사무소입구),37.4967899772343,126.951667453182,179.61695664401057
숭실대입구역,07호선,서울상현초등학교 (1층 보건실 앞),37.4948743920855,126.952669123087,180.40510000832748
숭실대입구역,07호선,상도1치안센터 (1층 소내입구),37.4947060112468,126.95454887218,196.9130974640057
상도역,07호선,상도동성당 (1층),37.5040867441742,126.947582819672,140.21359570184111
상도역,07호선,상도종합사회복지관 (1층 로비),37.5024977329645,126.949659307108,159.36886760862546
상도역,07호선,이편한세상상도노빌리티아파트 (커뮤니티센터),37.5049818982281,126.946788478219,256.5694139948828
상도역,07호선,정동병원 (구급차),37.5049498152225,126.949438704753,269.4292397721722
장승배기역,07호선,7호선장승배기역 (개찰구안내데스크 옆),37.5046658024741,126.938744364462,37.20035603375026
장승배기역,07호선,동작문화복지센터 (3층 중앙홀),37.5044455276,126.941088352368,185.18200610152934
장승배기역,07호선,동작구보건소 (71주 6332),37.5044455276,126.941088352368,185.18200610152934
장승배기역,07호선,동작구보건소 (보건소1층민원안내),37.5044455276,126.941088352368,185.18200610152934
장승배기역,07호선,동작구보건소 (71주6119),37.5044455276,126.941088352368,185.18200610152934
장승배기역,07호선,장승중학교 (본관 중앙현관1층),37.5031485833795,126.940834004372,248.31709002737392
장승배기역,07호선,상도지구대 (1층 소내입구),37.5059329821861,126.936202457013,277.98300160442324
장승배기역,07호선,동작관악교육지원청 (1층 현관),37.5027160069897,126.940826768444,286.961444380619
신대방삼거리역,07호선,7호선신대방삼거리역 (i센터 건너편),37.4997218266711,126.928222967016,2.5627224663164565
신대방삼거리역,07호선,동작노인종합복지관 (1층 현관),37.5003904580472,126.929109745694,107.11099147523096
신대방삼거리역,07호선,동작노인종합복지관 (2층 복도),37.5003904580472,126.929109745694,107.11099147523096
신대방삼거리역,07호선,광성교회누리학교 (누리학교 1층 현관 안쪽),37.4999735128686,126.926521632974,151.21931368576338
신대방삼거리역,07호선,상도3파출소 (1층 소내입구),37.4999114215453,126.930369336676,191.3267912723442
신대방삼거리역,07호선,은혜교회 (은혜교회 출입구),37.4980027980045,126.926611319161,239.4767268141718
신대방삼거리역,07호선,상도스포츠클럽 (4층 헬스장 내),37.4991257189285,126.931404032405,289.9225317662608
보라매역,07호선,대방파출소 (파출소 1층),37.4985652656913,126.920574048532,150.43796897506
보라매역,07호선,신길6동주민센터 (보라매골프존 3층),37.4984983656111,126.919442454499,187.47282722372577
보라매역,07호선,서울공업고등학교 (보건실),37.5019012578828,126.922363030415,270.4252402166135
보라매역,07호선,서울공업고등학교 (체육관),37.5019012578828,126.922363030415,270.4252402166135
신풍역,07호선,7호선신풍역 (고객지원센터 옆),37.5001172036762,126.909841656125,9.743683179194788
신풍역,07호선,신길우성3차아파트(신길6동) (관리사무소),37.4990179072379,126.90998716515,123.35074444950538
신풍역,07호선,래미안에스티움(신길동) (북문 경비초소 내부),37.5004196071802,126.911544544308,163.6167163583594
신풍역,07호선,래미안에스티움(신길동) (생활지원센터 입구),37.5004196071802,126.911544544308,163.6167163583594
신풍역,07호선,마자렐로센터 (1층 출입구 정면 진열대 상단),37.5016428787326,126.909256040448,175.69389655301413
신풍역,07호선,신길5치안센터(영등포) (1층 센터 사무실 내),37.5006635974368,126.907771667645,183.59542159888971
신풍역,07호선,영신고등학교 (1층 후관 보건실 옆),37.4981009442437,126.909739022671,223.2379400769886
신풍역,07호선,신풍지구대(영등포) (지구대 내 우측 벽면),37.4990895649306,126.912786804025,292.3593957236374
대림역,07호선,대림역(2호선) (대림역 가-안내부스 옆(개찰구 앞)),37.4934336689421,126.894242433702,62.08496396913241
대림역,07호선,7호선대림역 (지하철 역사 내),37.4927430722225,126.896611839343,161.1853111006929
대림역,07호선,동구로초등학교 (보건실),37.4940705339349,126.892780194719,207.71544884213253
대림역,07호선,럭키아파트 (럭키아파트 정문 경비실 내),37.4915407647896,126.893663774717,225.38197250130267
대림역,07호선,대림신동아아파트(대림3동) (정문초소),37.4958697151565,126.894639992132,286.55303501131624
대림역,07호선,남부도로사업소 (당직실),37.4942747749516,126.897948945538,287.7247271467868
대림역,07호선,대림2동주민센터 (1층 민원실 출입구 근처),37.4927398096313,126.898250466218,299.86150861424056
남구로역,07호선,구로어르신돌봄통합센터 (관리사무실 안쪽),37.4871431613036,126.890154656237,193.49244519413853
남구로역,07호선,구로두산위브아파트 (정문 경비실),37.4858983185376,126.890628991331,264.0982161533254
천왕역,07호선,7호선 천왕역 (역무실앞),37.4868219430207,126.838713741162,11.868454535914974
천왕역,07호선,천왕이펜하우스1단지아파트 (관리사무소),37.4866893781833,126.837445160952,101.70049389132895
천왕역,07호선,오남중학교 (1층 중앙현관),37.4870596923458,126.837248973616,120.0486707165271
천왕역,07호선,천왕연지타운1단지 (관리사무소 내부),37.4863679517074,126.83999205713,135.15061607809204
천왕역,07호선,구로구보건소오류보건지소 (오류보건지소 1층 엘리베이터 옆),37.4887945573654,126.839337957672,227.13482472169434
암사역,08호선,암사역 (지하1층 대합실),37.5501403417224,127.127540246626,0.7665575973969141
암사역,08호선,암사종합시장 (상인회사무실 마실),37.5508588488412,127.128820816501,138.9323956034615
암사역,08호선,암사제2동주민센터 (암사제2동주민센터),37.5517062961965,127.127270860056,176.4179753748146
암사역,08호선,신암초등학교 (본관1층 교무실옆),37.5500236743432,127.124404356441,276.4643985281985
공릉역,07호선,태릉영업관리소 (공릉1동 공릉역),37.6252572652872,127.073431821839,47.9382759113611
공릉역,07호선,공연초 ((공릉1동) 보건실 앞 복도),37.6275475286909,127.074508899954,258.96966055302
강동구청역,08호선,강동구청역 (강동구청역 지하2층 대합실),37.5306740877124,127.12057605164,54.733504339735966
강동구청역,08호선,풍납현대아파트 (정문 경비초소),37.5301130130253,127.119355326822,96.3874089425266
강동구청역,08호선,강동구CCTV통합관제센터 (성내1동 별관 5층),37.5304777153323,127.122457971748,180.41654566525224
강동구청역,08호선,송파현대힐스테이트 (201동 1~4라인 좌측 E/L 옆 현관 출입구 1층),37.5308498276741,127.118304561274,202.26997053177067
강동구청역,08호선,송파현대힐스테이트 (201동 5~8라인 좌측 E/L 옆 현관 출입구 1층),37.5308498276741,127.118304561274,202.26997053177067
강동구청역,08호선,송파현대힐스테이트 (202동 1~4라인 우측 E/L 옆 현관 출입구 1층),37.5308498276741,127.118304561274,202.26997053177067
강동구청역,08호선,송파현대힐스테이트 (202동 5~5라인 좌측 E/L 옆 현관 출입구 1층),37.5308498276741,127.118304561274,202.26997053177067
강동구청역,08호선,강동어린이회관 (1층 보육정보센터),37.529195465269,127.122405304758,205.49747947238154
강동구청역,08호선,영파여자중학교 (특별관 1층급식실),37.5327356176544,127.11973953985,289.4453659815443
강동구청역,08호선,영파여자고등학교 (1층 중앙현관),37.5327356176544,127.11973953985,289.4453659815443
강동구청역,08호선,영파여자중학교 (중앙현관 1층 계단),37.5327356176544,127.11973953985,289.4453659815443
강동구청역,08호선,강동구청 (1청사 1층 현관),37.530160973856,127.12379233466,295.3086314955856
몽촌토성역,08호선,8호선 몽촌토성역 (지하2층 고객안전실 앞),37.5176236317445,127.112429917071,41.682465093387854
몽촌토성역,08호선,한미약품 (18층),37.5165925928554,127.113956209115,166.48409417688677
몽촌토성역,08호선,한미약품 (1층 로비),37.5165925928554,127.113956209115,166.48409417688677
석촌역,08호선,석촌역 (B1 승강장),37.5059496431187,127.106345349428,82.65647231367268
석촌역,08호선,9호선 석촌역 (고객안전실 옆),37.5059496431187,127.106345349428,82.65647231367268
석촌역,08호선,송파구여성문화회관 (송파구여성문화회관 1층로비),37.505929427057,127.109731490219,248.5740047993456
송파역,08호선,8호선 송파역 (HeartOn A10),37.4996866748478,127.112179893361,2.7739832250115244
송파역,08호선,중대초등학교 (1층 엘리베이터앞),37.4998119038214,127.113605457993,125.85468073649675
송파역,08호선,일신여자중학교 (1층 보건실 외벽),37.5017941334924,127.114241325581,294.2104154325215
송파역,08호선,잠실여자고등학교 (신관 1층 인성생활부 출입문 우측 벽면),37.5017941334924,127.114241325581,294.2104154325215
송파역,08호선,일신여자상업고등학교 (2층계단 앞 복도),37.5017941334924,127.114241325581,294.2104154325215
문정역,08호선,문정역 (B1 대합실),37.4862618233383,127.122290332976,31.113609091345204
장지역,08호선,8호선 장지역 (B1층 고객안전실 옆),37.4781192050612,127.126424204036,61.1767798808732
장지역,08호선,송파산모건강증진센터 (i-PAD NFK200),37.4779379787984,127.127127108888,114.24959498841172
장지역,08호선,(재)잠실자생한방병원 (원무데스크),37.4776148442516,127.124961768886,155.5329124985913
장지역,08호선,(재)잠실자생한방병원 (A병동 간호 스테이션),37.4776148442516,127.124961768886,155.5329124985913
장지역,08호선,송파파크하비오푸르지오아파트 (105동 1층),37.4796683841344,127.124913859704,160.04555831862797
장지역,08호선,송파파인타운8단지 (8단지 정문 경비초소안),37.4796538239777,127.128078127392,202.99598140143272
장지역,08호선,문현중학교 (1층 중앙현관 엘리베이터옆),37.4805587972062,127.128244061598,281.6859451138854
장지역,08호선,송파파인타운9단지 (관리사무소 내부),37.4780152934722,127.12936100839,289.62940862551295
개화역,09호선,서울메트로9호선 운영(주) (서울메트로9호선주 종합관리동),37.5791664441084,126.798072277888,139.63060575513026
공항시장역,09호선,송정초등학교 (본관 1층 엘리베이터  옆 우측벽면),37.5622308905044,126.810281254376,162.81936740937786
공항시장역,09호선,서울교통공사5호선송정역 (지하2층 대합실),37.5614775483136,126.811055407613,247.5713013657977
신방화역,09호선,서울송화초교 (본관보건실앞),37.5681504658023,126.818032939459,102.98158919164335
신방화역,09호선,마곡엠밸리6단지아파트 (관리사무실),37.5657540981707,126.81962341197,286.4341253271561
마곡나루역,09호선,서울메트로9호선 마곡나루역 (안전관리실 옆),37.5667930302835,126.827518199814,13.519738500530309
마곡나루역,09호선,공항철도 마곡나루역 (마곡나루역 하선 승강장),37.565821296795,126.827634421592,100.71513056671613
마곡나루역,09호선,공항철도 마곡나루역 (마곡나루역 대합실),37.565821296795,126.827634421592,100.71513056671613
마곡나루역,09호선,공항철도 마곡나루역 (마곡나루역 상선 승강장),37.565821296795,126.827634421592,100.71513056671613
마곡나루역,09호선,서브원 강서사옥 (1층 안내데스크 앞),37.5669944211027,126.828520491813,103.11583580995669
마곡나루역,09호선,서브원 강서사옥 (2층 건강관리실 내),37.5669944211027,126.828520491813,103.11583580995669
마곡나루역,09호선,서브원 강서사옥 (지하1층 통합관제실 내),37.5669944211027,126.828520491813,103.11583580995669
마곡나루역,09호선,마곡나루역캐슬파크 (A출입구 현관 옆),37.5678656599047,126.827453357716,128.68037977774458
양천향교역,09호선,서울메트로9호선 양천향교역 (지하철 9호선 양천향교역),37.5681,126.8419,6.764375442415406
양천향교역,09호선,등촌1종합사회복지관 (2층 복도),37.5653868266621,126.842256517721,298.69878374681167
양천향교역,09호선,등촌주공2단지아파트 (203동 1층 경비실 앞),37.5653868266621,126.842256517721,298.69878374681167
양천향교역,09호선,등촌주공1단지아파트 (관리사무소),37.5653868266621,126.842256517721,298.69878374681167
증미역,09호선,서울메트로9호선 증미역 (지하철 9호선 증미역),37.5577194101414,126.861246868802,70.15617827039802
증미역,09호선,(주)이마트가양점 (주차장동 3층),37.558194814626,126.861817646457,104.71005628520393
증미역,09호선,이마트가양점 (1층 고객만족센터),37.558194814626,126.861817646457,104.71005628520393
증미역,09호선,한국환경공단수도권서부지역본부 (8층 환경관리처내 민원상담실),37.5575393170801,126.858301786025,215.4757307494571
증미역,09호선,가양9-2단지아파트 (관리동1층 관리사무소 내),37.5585550447206,126.863376121004,246.52993301095168
증미역,09호선,가양9-1단지아파트 (통합경비실 제2초소),37.5599996875816,126.862819466302,284.1756874040928
등촌역,09호선,서울메트로9호선 등촌역 (지하철 9호선 등촌역),37.5511171423354,126.864950041955,69.42350273959283
등촌역,09호선,센터스퀘어등촌 (지하1층 아파트 공동출입문 안쪽 로비),37.5507388549618,126.866412265444,75.28564980381854
등촌역,09호선,강서구보건소 (1층 민원실 계단 앞),37.549648403498,126.868280181244,267.93222018141296
선유도역,09호선,9호선 선유도역 (지하2층 발매기옆),37.5381315240488,126.893420460707,8.771754948488566
선유도역,09호선,양평2동주민자치위원회체력단련실 (입구 정면 데스크 옆),37.5398071417051,126.894657064548,218.21849157624484
선유도역,09호선,양평2동주민센터 (민원실),37.5377136039448,126.895802789396,223.89002620189038
선유도역,09호선,양평2치안센터 (사무실 출입구 오른쪽 벽면 책상 위),37.5378317094731,126.895989543376,237.65884713285186
선유도역,09호선,선유도역1차이즈비즈타워 (1층 로비),37.5362922285546,126.891841433535,244.8051404510364
선유도역,09호선,선유도역2차이즈비즈타워 (1층 로비안내데스크),37.5361864712485,126.895059294005,266.86392986306265
선유도역,09호선,양평한신휴플러스아파트(양평동5가) (103동 상황실 옆 선거관리위원회 사무실 내 우측 벽면),37.5402803267019,126.891745831623,274.4534375446143
염창역,09호선,서울메트로9호선 염창역 (지하철 9호선 염창역),37.547059307287,126.875005005839,16.061157389012763
염창역,09호선,목2동주민센터 (1층 민원실),37.5461435933542,126.871701493477,293.64954781278107
신목동역,09호선,9호선 신목동역 (B2 대합실 발매기 옆),37.5444916605385,126.882753513166,38.32569081628643
신목동역,09호선,서울목원초등학교 (1층현관),37.5429349691333,126.882445908007,158.87380753274587
신목동역,09호선,목동한신청구아파트 (통합관제실),37.541627815078,126.882642695623,296.43326718522104
국회의사당역,09호선,9호선 국회의사당역 (대합실 게이트 주변),37.5280674292228,126.917885535023,9.49321678819224
국회의사당역,09호선,여의도글래드호텔 (1층 로비),37.5274094452659,126.917265167328,94.45901932223714
국회의사당역,09호선,KBS공개홀 (2층 출연자대기실 안내데스크),37.5259698897016,126.916716838156,259.7603618973302
국회의사당역,09호선,KBS(한국방송공사) (의무실),37.5259698897016,126.916716838156,259.7603618973302
국회의사당역,09호선,시청자미디어재단 (시청자미디어재단 4층),37.5288760479466,126.921011762639,293.1799710736653
국회의사당역,09호선,시청자미디어재단 (시청자미디어재단 3층),37.5288760479466,126.921011762639,293.1799710736653
샛강역,09호선,9호선샛강역 (지하1층 개찰구 내부),37.5166296972081,126.929079682137,102.837202797135
샛강역,09호선,여의도노인복지관 (2층 로비 캐비닛 위),37.5181419532174,126.930770593981,228.1915781454797
샛강역,09호선,여의도노인복지관 (지하 1층 식당),37.5181419532174,126.930770593981,228.1915781454797
샛강역,09호선,한국휴렛팩커드유한회사(HPE) (14층 남쪽 탕비실 안),37.5197460148873,126.928066576601,265.97851686945074
샛강역,09호선,이마트여의도점 (지하1층 이마트 매장입구),37.5181172905531,126.925195988034,292.5448456753482
샛강역,09호선,여의도자이아파트 (101동 1층 로비 데스크),37.5181172905531,126.925195988034,292.5448456753482
샛강역,09호선,여의도자이아파트 (201동 로비),37.5181172905531,126.925195988034,292.5448456753482
샛강역,09호선,여의도자이아파트 (401동로비),37.5181172905531,126.925195988034,292.5448456753482
샛강역,09호선,여의도자이아파트 (301동 1층 로비 데스크),37.5181172905531,126.925195988034,292.5448456753482
노들역,09호선,9호선노들역 (역무실),37.5127787896024,126.95306410612,13.561799131911219
노들역,09호선,노들치안센터 (1층 소내),37.5124023060832,126.95363712242,56.56413639917098
노들역,09호선,래미안트윈파크아파트 (커뮤니티센터),37.5133034686366,126.951782471081,135.29308021063912
흑석역,09호선,9호선흑석역 (발매기 옆),37.5090853155754,126.963570097818,14.186392147474734
흑석역,09호선,흑석체육센터 (1층로비),37.5100551187106,126.963446342285,98.92504100958696
흑석역,09호선,아크로리버하임아파트 (커뮤니티센터),37.5076446931125,126.964738341052,203.9877200219717
흑석역,09호선,흑석지구대 (1층 소내 입구),37.5093773967216,126.960145626416,291.9742580076397
구반포역,09호선,9호선구반포역 (지하1층 대합실),37.501449823532,126.987374882947,7.068765313982387
구반포역,09호선,반포본동주민센터 (반포본동주민센터),37.5004859638234,126.986094975522,158.27258974901926
신반포역,09호선,9호선신반포역 (대합실 B1층),37.503413718529,126.995898957444,17.142377944000415
신반포역,09호선,덜위치칼리지서울영국학교 (1층 로비 대형 스크린옆),37.5042903762188,126.995340780275,109.09075811134691
신반포역,09호선,세화고등학교 (1층 현관),37.5019964569165,126.994230013893,232.24496716240276
신반포역,09호선,세화여자중학교 (중앙현관앞),37.5019964569165,126.994230013893,232.24496716240276
신반포역,09호선,세화여자고등학교 (1층 중앙현관),37.5019964569165,126.994230013893,232.24496716240276
사평역,09호선,9호선사평역 (대합실 B1층),37.5041589041223,127.015434196641,16.79988076957674
사평역,09호선,반포1동주민센터 (반포1동주민센터),37.505094038027,127.013378619457,192.22581857331676
사평역,09호선,반포고등학교 (중앙현관 입구),37.5027027335348,127.016510661972,202.3777321531304
사평역,09호선,원촌중학교 (보건실),37.5063251046839,127.014699724248,238.01102979611494
신논현역,09호선,"9호선 신논현역 (역 내( 발매기 옆 벽면, B1 ))",37.5046341625192,127.025031333453,43.18445287183439
석촌고분역,09호선,9호선석촌고분역 (석촌고분역 지하 1층 대합실 고객안전실 옆),37.502018806027,127.096616975335,50.76098780081253
석촌고분역,09호선,올림픽병원 (신속진료실),37.5027492839918,127.097999017192,136.73172374028178
석촌고분역,09호선,송파구민회관 (관리사무실 입구 왼쪽),37.5023578475607,127.093490160793,265.0005995775816
석촌고분역,09호선,삼전초등학교 (1층 중앙현관),37.5016998379239,127.093268923758,296.6908586908507
송파나루역,09호선,9호선 송파나루역 (지하 1층 고객안전실 옆),37.5104581017222,127.112744120149,61.82969190053439
한성백제역,09호선,9호선 한성백제역 (지하1층 고객안전실 앞 오른쪽 벽면),37.5168648654617,127.118184522722,158.56136572359702
한성백제역,09호선,한미약품 (18층),37.5165925928554,127.113956209115,219.22087889964405
한성백제역,09호선,한미약품 (1층 로비),37.5165925928554,127.113956209115,219.22087889964405
둔촌오륜역,09호선,동북중학교 (1층 보건실 중앙),37.5202406144077,127.139450654266,118.00507963189014
둔촌오륜역,09호선,서울보성고등학교 (보건실 앞),37.5200898870034,127.135729296295,267.8817816412573
둔촌오륜역,09호선,보성중학교 (보건실 앞),37.5200898870034,127.135729296295,267.8817816412573
중앙보훈병원역,09호선,중앙보훈병원 (35병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (1층 고객통합서비스),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (12병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (입원집중운동치료실1),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (외과),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (낮병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (순환기내과),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (52병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (55병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (치과병원 원무과),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (호흡기내과),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (2층 고객통합서비스),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (정신건강의학과(수면다원검사실)),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (25병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (70병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (53병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (1층 고객통합서비스),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (63병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (73병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (83병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (90병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (62병동),37.5284637471127,127.147925555901,43.1424982401914
중앙보훈병원역,09호선,중앙보훈병원 (32병동),37.5284637471127,127.147925555901,43.1424982401914
